1025	0.010000	66.000000	1	300.000000	27000000.000000	839.965713	0	0	53281	
2	220.58823529	61.76470588	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	97.05882353	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	150.00000000	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	238.23529412	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	97.05882353	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	61.76470588	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	255.88235294	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	238.23529412	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	114.70588235	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	97.05882353	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	132.35294118	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	79.41176471	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	114.70588235	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	185.29411765	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	79.41176471	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	255.88235294	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	255.88235294	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	255.88235294	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	167.64705882	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	61.76470588	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	185.29411765	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	97.05882353	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	44.11764706	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	220.58823529	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	255.88235294	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	79.41176471	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	238.23529412	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	202.94117647	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	167.64705882	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	150.00000000	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	97.05882353	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	220.58823529	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	79.41176471	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	44.11764706	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	114.70588235	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	79.41176471	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	97.05882353	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	185.29411765	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	202.94117647	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	185.29411765	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	150.00000000	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	167.64705882	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	79.41176471	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	238.23529412	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	97.05882353	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	255.88235294	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	44.11764706	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	220.58823529	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	238.23529412	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	238.23529412	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	61.76470588	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	97.05882353	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	202.94117647	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	167.64705882	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	97.05882353	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	150.00000000	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	97.05882353	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	150.00000000	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	79.41176471	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	150.00000000	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	185.29411765	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	185.29411765	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	220.58823529	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	202.94117647	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	220.58823529	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	167.64705882	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	238.23529412	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	185.29411765	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	44.11764706	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	202.94117647	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	167.64705882	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	220.58823529	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	238.23529412	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	97.05882353	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	44.11764706	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	185.29411765	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	61.76470588	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	44.11764706	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	44.11764706	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	150.00000000	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	61.76470588	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	44.11764706	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	255.88235294	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	44.11764706	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	61.76470588	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	44.11764706	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	167.64705882	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	238.23529412	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	97.05882353	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	167.64705882	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	167.64705882	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	167.64705882	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	202.94117647	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	97.05882353	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	79.41176471	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	238.23529412	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	97.05882353	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	44.11764706	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	167.64705882	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	185.29411765	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	97.05882353	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	255.88235294	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	114.70588235	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	44.11764706	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	44.11764706	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	44.11764706	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	44.11764706	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	202.94117647	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	44.11764706	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	167.64705882	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	150.00000000	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	150.00000000	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	167.64705882	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	238.23529412	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	185.29411765	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	79.41176471	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	61.76470588	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	255.88235294	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	44.11764706	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	220.58823529	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	114.70588235	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	97.05882353	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	132.35294118	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	255.88235294	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	114.70588235	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	114.70588235	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	238.23529412	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	255.88235294	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	79.41176471	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	255.88235294	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	114.70588235	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	185.29411765	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	97.05882353	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	132.35294118	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	132.35294118	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	44.11764706	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	97.05882353	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	167.64705882	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	167.64705882	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	132.35294118	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	167.64705882	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	167.64705882	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	238.23529412	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	79.41176471	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	97.05882353	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	220.58823529	255.88235294	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	238.23529412	114.70588235	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	114.70588235	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	44.11764706	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	132.35294118	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	97.05882353	97.05882353	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	150.00000000	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	202.94117647	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	255.88235294	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	132.35294118	79.41176471	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	150.00000000	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	220.58823529	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	167.64705882	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	220.58823529	61.76470588	220.58823529	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	202.94117647	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	97.05882353	61.76470588	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	220.58823529	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	61.76470588	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	61.76470588	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	61.76470588	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	150.00000000	61.76470588	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	132.35294118	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	132.35294118	220.58823529	202.94117647	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	185.29411765	167.64705882	132.35294118	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	150.00000000	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	44.11764706	255.88235294	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	167.64705882	132.35294118	97.05882353	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	61.76470588	97.05882353	114.70588235	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	255.88235294	114.70588235	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	220.58823529	185.29411765	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	238.23529412	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	44.11764706	238.23529412	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	114.70588235	79.41176471	167.64705882	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	202.94117647	97.05882353	44.11764706	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
2	79.41176471	44.11764706	150.00000000	2.70000000	3.60000000	67.00000000	8.00000000	0.38545838	3.50000000
